case_id,epoch_s,timestamp_utc,frame,x_truth_m,y_truth_m,z_truth_m,vx_truth_mps,vy_truth_mps,vz_truth_mps,x_phys_m,y_phys_m,z_phys_m,vx_phys_mps,vy_phys_mps,vz_phys_mps,dx_m,dy_m,dz_m,position_error_m,dvx_mps,dvy_mps,dvz_mps,velocity_error_mps,aR_true_mps2,aT_true_mps2,aN_true_mps2,thrust_true_N,spacecraft_mass_kg,is_maneuver
QK1_STK_case_0001,21300.000000,2023-11-25T17:03:00Z,J2000,2784641.276350299,1774721.938588404,5932640.206681882,-4492.727856466834,-5046.354949745595,3615.038432440746,2779244.254136872,1768823.969980133,5935998.921072267,-4497.006443708515,-5049.250397280211,3606.902333791136,5397.022213427,5897.968608272,-3358.714390385,8671.496112700,4.278587241681,2.895447534616,8.136098649610,9.637739695934,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21360.000000,2023-11-25T17:04:00Z,J2000,2508928.493008826,1468121.103158161,6135801.025403248,-4694.191264181352,-5169.778192236985,3154.428960086999,2503285.113740622,1462061.663272006,6138659.429441685,-4698.120143839585,-5172.261665190491,3145.893756735312,5643.379268205,6059.439886155,-2858.404038437,8759.852449995,3.928879658233,2.483472953506,8.535203351688,9.718715426142,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21420.000000,2023-11-25T17:05:00Z,J2000,2221767.918388810,1154821.085645088,6310885.821420849,-4874.178267812036,-5269.578561867443,2679.528539545542,2215899.948451528,1148625.495926973,6313221.024416366,-4877.731562857814,-5271.630285422346,2670.629857376131,5867.969937282,6195.589718115,-2335.202995516,8847.122479673,3.553295045778,2.051723554904,8.898682169411,9.799082588707,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21480.000000,2023-11-25T17:06:00Z,J2000,1924472.809224197,836253.000824275,6457102.079507710,-5031.883278136020,-5345.316375966381,2192.511263035385,1918403.522190656,829947.711132788,6458893.406851462,-5035.036625165852,-5346.918514379693,2183.287346390587,6069.287033541,6305.289691487,-1791.327343752,8933.184025954,3.153347029833,1.602138413312,9.223916644798,9.878819932368,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21540.000000,2023-11-25T17:07:00Z,J2000,1618401.695137696,513871.026532639,6573789.292753812,-5166.603267550929,-5396.662551332147,1695.601263268390,1612155.776882645,507483.494769243,6575018.440429550,-5169.334007270252,-5397.799381243442,1686.092834463532,6245.918255051,6387.531763396,-1229.147675737,9017.918877765,2.730739719324,1.136829911295,9.508428804858,9.957888330312,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21600.000000,2023-11-25T17:08:00Z,J2000,1304952.161324498,189145.788766533,6660421.617345089,-5277.739546110199,-5423.397631311798,1191.061601729533,1298555.601702741,182704.350174408,6661072.792427288,-5280.026876640073,-5424.055622869116,1181.311605389115,6396.559621757,6441.438592124,-651.175082199,9101.216134039,2.287330529875,0.657991557317,9.749996340418,10.036297249512,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21660.000000,2023-11-25T17:09:00Z,J2000,985554.565554733,-136442.176996736,6716609.954090447,-5364.798606641238,-5425.410765330586,681.186198900962,979034.544269277,-142908.442890188,6716670.003400140,-5366.623694711084,-5425.578669653843,671.239684300319,6520.021285455,6466.265893452,-60.049309693,9182.966736693,1.825088069846,0.167904323256,9.946514600643,10.113965148510,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21720.000000,2023-11-25T17:10:00Z,J2000,661665.670006919,-461408.968182399,6742103.585911252,-5427.394293969830,-5402.700904570655,168.292490159348,655050.432710086,-467870.380121339,6741562.118948332,-5428.740490531518,-5402.369953049875,158.196422697173,6615.237296833,6461.411938940,541.466962920,9263.066188365,1.346196561688,-0.330951520779,10.096067462175,10.190797431634,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21780.000000,2023-11-25T17:11:00Z,J2000,334762.106839061,-784273.963834377,6736791.300391913,-5465.250899120131,-5355.378679937415,-345.288830253300,328080.828450280,-790700.391532950,6735640.792934305,-5466.103876491410,-5354.542664414161,-355.485900992772,6681.278388781,6426.427698573,1150.507457608,9341.419661025,0.852977371279,-0.836015523254,10.197070739473,10.266778658218,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21840.000000,2023-11-25T17:12:00Z,J2000,6333.696287625,-1103566.523502344,6700701.811196930,-5478.204504206172,-5283.665757344743,-857.226232465741,-383.660584012,-1109927.542323626,6698937.693852936,-5478.552371293557,-5282.321106556528,-867.474404749245,6717.356871637,6361.018821282,1764.117343994,9417.937873495,0.347867087386,-1.344650788214,10.248172283504,10.341863101256,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21900.000000,2023-11-25T17:13:00Z,J2000,-322123.244643977,-1417832.571306590,6634003.484936891,-5466.202353546155,-5187.892215897865,-1365.197583285031,-328846.080127478,-1424097.623257945,6631624.215968840,-5466.035769749709,-5186.038053583287,-1375.445901511492,6722.835483501,6265.051951355,2379.268968051,9492.539897926,-0.166583796446,-1.854162314578,10.248318226461,10.416030650917,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,21960.000000,2023-11-25T17:14:00Z,J2000,-649112.561572803,-1725641.041807647,6537003.535454197,-5429.302724286306,-5068.494850575223,-1866.898100188453,-655809.793904347,-1731779.597888908,6534010.655144731,-5428.614969767117,-5066.133018478198,-1877.094800665149,6697.232331544,6138.556081261,2992.880309466,9565.151551975,-0.687754519189,-2.361832097025,10.196700476697,10.489230560182,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,22020.000000,2023-11-25T17:15:00Z,J2000,-973144.956017954,-2025590.269831000,6410146.719849765,-5367.676077848861,-4926.016811768979,-2360.049572928010,-979785.181752134,-2031571.995111637,6406544.893017072,-5366.463197944704,-4923.151974798863,-2370.142340888918,6640.225734181,5981.725280637,3601.826832692,9635.704004721,-1.212879904157,-2.864836970116,10.092767960908,10.561360406689,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
QK1_STK_case_0001,22080.000000,2023-11-25T17:16:00Z,J2000,-1292744.735619765,-2316314.338234967,6254013.391694472,-5281.605338778264,-4761.106080970420,-2842.412505540441,-1299296.399884050,-2322109.263508808,6249810.427451324,-5279.866213511407,-4757.745725303832,-2852.348924970121,6551.664264286,5794.925273841,4202.964243149,9704.142001770,-1.739125266857,-3.360355666588,9.936419429680,10.632449293663,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,199.995594874473,0
